EXPOCODE,SECT_ID,LINE,STA,CAST,BTL,BTL_QC,DATE,TIME,LAT,LONG,Bot Depth,Press (db),CTD T C° ITS-90,CTD SALT,CTD_QC,bot salt,Bot_Salt_QC,CTD OXY µmol/kg,Bot O2 µmol/kg,Bot_O2_QC,Silicate µmol/kg,Nitrate µmol/kg,Nitrite µmol/kg,Phosphate µmol/kg,Ammonia µmol/kg,DIC µmol/kg,DIC_QC,TA µmol/kg,TA_QC,pH total meas 25°C,pH_QC,Chlorophyll a concentration µg/L,PON µmol/L,POC µmol/L,POC/PON mol/mol,PON µmol/kg,POC µmol/kg
32WC20110812,WCOA2011,1,5,1,8,2,8/13/2011,4:27:16,48.08,-125.23,141,59.97,7.683,32.903,2,-999,9,213.1,212.49,2,21.44,17.47,0.04,1.5,0,2097.8,2,2200,2,7.636,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,5,1,9,2,8/13/2011,4:28:38,48.08,-125.23,141,50.45,7.785,32.755,2,-999,9,221.1,-999,9,19.6,15.5,0.04,1.4,0.01,-999,9,2197,2,7.663,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,5,1,10,2,8/13/2011,4:29:58,48.08,-125.23,141,40.52,8.086,32.614,2,-999,9,207.6,209.63,2,21.8,16.76,0.03,1.49,0.01,2085.8,2,2190,2,7.634,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,5,1,11,2,8/13/2011,4:30:15,48.08,-125.23,141,40.49,8.091,32.611,2,-999,9,205.2,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.58,5.72,9.9,0.59,5.87
32WC20110812,WCOA2011,1,5,1,12,2,8/13/2011,4:31:43,48.08,-125.23,141,29.92,8.587,32.504,2,-999,9,237.9,-999,9,15.55,12.26,0.08,1.21,0.01,2052,2,2181.7,2,7.708,2,0.3043,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,5,1,13,2,8/13/2011,4:33:04,48.08,-125.23,141,19.82,8.957,32.341,2,-999,9,229.4,235.23,2,16.46,12.44,0.06,1.22,0.01,2043.9,2,2171,2,7.708,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,5,1,14,2,8/13/2011,4:34:17,48.08,-125.23,141,14.94,9.898,32.406,2,-999,9,260.6,-999,9,11.67,8.33,0.12,0.98,0.02,2026.1,2,2178.1,2,7.769,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,5,1,15,2,8/13/2011,4:35:37,48.08,-125.23,141,9.72,10.766,32.448,2,-999,9,285.7,278.2,2,7.62,4.51,0.13,0.74,0.02,2006.5,2,2180,2,7.83,3,0.859,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,5,1,16,2,8/13/2011,4:36:36,48.08,-125.23,141,5.18,11.404,32.297,2,-999,9,283.1,-999,9,6.51,2.55,0.11,0.61,0.04,1988.5,2,2170.7,2,7.87,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,5,1,17,2,8/13/2011,4:37:47,48.08,-125.23,141,3.35,11.604,32.209,2,32.1817,2,286,290.82,2,7.24,2.05,0.09,0.56,0.02,1970.7,6,2167.3,6,7.895,2,1.5525,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,5,1,18,2,8/13/2011,4:38:02,48.08,-125.23,141,3.38,11.654,32.19,2,-999,9,283.5,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.63,11.55,7.1,1.67,11.83
32WC20110812,WCOA2011,1,6,1,1,2,8/13/2011,7:11:08,48.38,-124.97,121,101.72,6.663,33.901,2,33.8987,2,66.8,66.8,6,56.24,35,0.37,2.62,0.15,2255,6,2264.6,6,7.341,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,2,2,8/13/2011,7:11:28,48.38,-124.97,121,101.67,6.663,33.901,2,-999,9,65.5,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.37,11.22,8.2,1.41,11.51
32WC20110812,WCOA2011,1,6,1,3,2,8/13/2011,7:12:51,48.38,-124.97,121,90.18,6.741,33.874,2,-999,9,65.9,-999,9,55.12,34.86,0.38,2.61,0.1,2252.2,2,2263.2,2,7.339,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,4,2,8/13/2011,7:14:12,48.38,-124.97,121,80.17,6.836,33.831,2,-999,9,69.7,69.17,2,54.01,34.68,0.38,2.61,0.06,2253.6,2,2262.1,2,7.34,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,5,2,8/13/2011,7:15:37,48.38,-124.97,121,69.51,7.094,33.666,2,-999,9,76.3,-999,9,51.78,33.92,0.22,2.56,0.08,2237.7,2,2258.2,2,7.351,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,6,2,8/13/2011,7:16:38,48.38,-124.97,121,60.03,7.244,33.579,2,-999,9,90.7,91.73,2,47.71,32.36,0.09,2.45,0.03,2220.7,2,2238.3,2,7.376,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,7,2,8/13/2011,7:18:15,48.38,-124.97,121,50.31,7.478,33.436,2,-999,9,91.9,-999,9,47.71,32.19,0.09,2.45,0.04,2214.7,2,2235.5,2,7.38,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,8,2,8/13/2011,7:19:17,48.38,-124.97,121,40.16,8.388,32.984,2,-999,9,126.8,126.19,2,44.01,29.1,0.18,2.25,0.04,2179.3,2,2215,2,7.442,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,9,2,8/13/2011,7:19:49,48.38,-124.97,121,40.22,8.406,32.975,2,-999,9,138.6,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.72,11.07,6.4,1.77,11.35
32WC20110812,WCOA2011,1,6,1,10,2,8/13/2011,7:20:47,48.38,-124.97,121,30.12,9.215,32.633,2,-999,9,157.7,-999,9,41.98,26.38,0.25,2.08,0.12,2140.4,2,2201.7,2,7.509,6,1.3662,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,11,2,8/13/2011,7:21:58,48.38,-124.97,121,20.17,9.45,32.474,2,-999,9,174.8,177.67,2,41.05,25.13,0.29,2.01,0.15,2125.2,2,2192.1,2,7.544,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,12,2,8/13/2011,7:23:12,48.38,-124.97,121,15.38,9.516,32.448,2,-999,9,174.4,-999,9,40.86,25,0.29,2.01,0.12,2123.8,2,2195.6,2,7.55,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,13,2,8/13/2011,7:24:11,48.38,-124.97,121,10.2,10.215,32.269,2,-999,9,200.6,191.79,2,40.86,24.13,0.29,1.96,0.09,2113.2,2,2186.5,2,7.574,2,1.7802,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,14,2,8/13/2011,7:25:06,48.38,-124.97,121,4.82,10.843,32.128,2,-999,9,214.9,-999,9,40.49,22.87,0.27,1.88,0.04,2099.6,2,2184.6,2,7.61,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,15,2,8/13/2011,7:26:05,48.38,-124.97,121,2.44,10.988,32.111,2,32.1189,2,218.5,222.44,2,40.3,22.01,0.26,1.83,0.06,2085.9,6,2181,6,7.634,3,2.1321,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1,6,1,16,2,8/13/2011,7:26:35,48.38,-124.97,121,2.42,10.974,32.111,2,-999,9,204.7,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,2.86,17.57,6.1,2.93,18.01
32WC20110812,WCOA2011,1.5,7,1,1,2,8/13/2011,10:30:10,47.96,-124.96,105,92.85,7.48,33.79,2,33.7705,2,121.2,126.64,6,37.1,28.69,0.12,2.16,0.22,2194.3,6,2240.3,6,-999,9,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1.5,7,1,2,2,8/13/2011,10:30:41,47.96,-124.96,105,92.89,7.476,33.791,2,-999,9,119.9,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.77,7.98,10.4,0.79,8.19
32WC20110812,WCOA2011,1.5,7,1,3,2,8/13/2011,10:33:31,47.96,-124.96,105,1.91,12.47,31.57,2,31.8781,4,224.9,236.62,6,21.76,12.09,0.19,1.2,0.07,2020.4,6,2161.9,6,7.761,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1.5,7,1,4,4,8/13/2011,10:33:52,47.96,-124.96,105,1.89,12.211,31.618,2,-999,9,256.9,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,3.15,22.14,7,3.22,22.67
32WC20110812,WCOA2011,1.5,8,1,1,2,8/13/2011,14:11:31,47.34,-124.74,133,117.82,6.939,33.927,2,33.9151,2,58.1,77.37,6,52.63,33.13,0.15,2.55,0.09,2248,6,2265,6,7.363,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1.5,8,1,2,2,8/13/2011,14:11:57,47.34,-124.74,133,118.19,6.937,33.927,2,-999,9,57.6,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.81,15.83,8.7,1.86,16.25
32WC20110812,WCOA2011,1.5,8,1,3,2,8/13/2011,14:16:59,47.34,-124.74,133,1.47,12.336,31.958,2,31.9645,2,328.2,330.79,6,14.7,3.45,0.14,0.59,0.29,1981.5,6,2191.9,2,7.918,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,1.5,8,1,4,2,8/13/2011,14:17:21,47.34,-124.74,133,1.51,12.28,31.962,2,-999,9,318.2,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,7.08,41.51,5.9,7.25,42.52
32WC20110812,WCOA2011,2,9,1,1,2,8/13/2011,17:55:44,47.11,-125.19,1637,1624.77,2.308,34.558,2,34.5581,2,41.1,45.72,6,167.64,42.18,0.03,3.11,0,2391.2,6,2406.5,2,7.365,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,2,2,8/13/2011,17:56:05,47.11,-125.19,1637,1624.82,2.304,34.558,2,-999,9,39,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.53,5.19,9.9,0.54,5.34
32WC20110812,WCOA2011,2,9,1,3,2,8/13/2011,17:59:23,47.11,-125.19,1637,1500.5,2.533,34.533,2,-999,9,31.6,-999,9,160.6,42.83,0.03,3.15,0,2390.5,2,2407.5,2,7.347,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,4,2,8/13/2011,18:08:47,47.11,-125.19,1637,999.69,3.671,34.396,2,-999,9,9.8,-999,9,-999,-999,-999,-999,-999,2371.4,2,2372.7,2,7.296,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,5,2,8/13/2011,18:14:03,47.11,-125.19,1637,749.68,4.331,34.295,2,-999,9,10.6,12.07,2,-999,-999,-999,-999,-999,2349.8,2,2343.2,2,7.284,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,6,2,8/13/2011,18:19:31,47.11,-125.19,1637,500.05,5.563,34.086,2,-999,9,58.9,36.44,2,-999,-999,-999,-999,-999,2299.2,2,2296.5,2,7.307,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,7,2,8/13/2011,18:22:13,47.11,-125.19,1637,399.32,5.942,34.046,2,-999,9,72.5,49.87,2,-999,-999,-999,-999,-999,2285.5,2,2288.2,2,7.328,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,8,2,8/13/2011,18:26:08,47.11,-125.19,1637,299.87,6.371,33.998,2,-999,9,62.6,-999,9,-999,-999,-999,-999,-999,2264.7,2,2276.4,2,7.358,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,9,2,8/13/2011,18:32:07,47.11,-125.19,1637,200.29,6.888,33.931,2,-999,9,66.1,77.13,2,-999,-999,-999,-999,-999,2248,2,2267.3,2,7.368,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,10,2,8/13/2011,18:35:48,47.11,-125.19,1637,150.08,7.416,33.816,2,-999,9,106.8,-999,9,-999,-999,-999,-999,-999,2217.2,2,2255.8,2,7.431,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,11,2,8/13/2011,18:38:14,47.11,-125.19,1637,124.73,7.943,33.677,2,-999,9,132.9,-999,9,-999,-999,-999,-999,-999,2185.6,2,2240.3,2,7.496,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,12,2,8/13/2011,18:40:28,47.11,-125.19,1637,99.88,8.133,33.408,2,-999,9,159.5,168.01,2,-999,-999,-999,-999,-999,2154.9,2,2226.8,2,7.551,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,13,2,8/13/2011,18:42:16,47.11,-125.19,1637,80.54,8.487,32.983,2,-999,9,207.4,-999,9,-999,-999,-999,-999,-999,2098.1,2,2227.5,4,7.657,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,14,2,8/13/2011,18:44:43,47.11,-125.19,1637,60.05,8.512,32.571,2,-999,9,265.7,-999,9,-999,-999,-999,-999,-999,2028.7,2,2182.5,2,7.778,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,15,2,8/13/2011,18:46:04,47.11,-125.19,1637,50.24,9.131,32.523,2,-999,9,270.8,282.19,2,-999,-999,-999,-999,-999,2020.4,2,2185,2,7.8,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,16,2,8/13/2011,18:47:44,47.11,-125.19,1637,39.98,9.648,32.499,2,-999,9,279.2,-999,9,-999,-999,-999,-999,-999,2010.5,2,2175.3,2,7.827,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,17,2,8/13/2011,18:48:56,47.11,-125.19,1637,30.83,10.368,32.477,2,-999,9,288,-999,2,-999,-999,-999,-999,-999,2000.1,2,2172.3,2,7.858,3,-999,0.68,6.05,8.9,0.7,6.2
32WC20110812,WCOA2011,2,9,1,18,2,8/13/2011,18:50:37,47.11,-125.19,1637,24.8,11.451,32.46,2,-999,9,291,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,19,2,8/13/2011,18:52:05,47.11,-125.19,1637,20.56,12.363,32.445,2,-999,9,290,-999,9,-999,-999,-999,-999,-999,1971.1,2,2178.5,2,7.913,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,20,2,8/13/2011,18:53:11,47.11,-125.19,1637,15.11,14.684,30.914,2,-999,9,258.6,-999,9,-999,-999,-999,-999,-999,1962.1,2,2171.5,2,7.927,3,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,21,2,8/13/2011,18:54:26,47.11,-125.19,1637,10.31,15.848,31.155,2,-999,9,246.3,-999,9,-999,-999,-999,-999,-999,1920.1,2,2149,2,7.975,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,22,2,8/13/2011,18:55:33,47.11,-125.19,1637,3.12,15.994,31.398,2,31.606,4,262.1,262.06,6,-999,-999,-999,-999,-999,1915.6,6,2147.1,2,7.986,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,9,1,23,2,8/13/2011,18:55:47,47.11,-125.19,1637,3.13,16.011,31.432,2,-999,9,237.4,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,1.54,10.9,7.1,1.58,11.15
32WC20110812,WCOA2011,2,10,1,1,2,8/13/2011,21:27:31,47.11,-125,690,609.58,4.888,34.188,2,34.1883,2,18.9,20.83,6,93.24,41.49,0.06,3.08,0.01,2324.3,6,2312.6,6,7.293,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,2,2,8/13/2011,21:27:51,47.11,-125,690,609.52,4.882,34.189,2,-999,9,17.1,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.48,4.94,10.3,0.49,5.07
32WC20110812,WCOA2011,2,10,1,3,2,8/13/2011,21:30:53,47.11,-125,690,499.82,5.422,34.106,2,-999,9,33.8,32.27,2,79.8,40.1,0.03,2.95,0.01,2297.7,2,2303.1,2,7.301,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,4,2,8/13/2011,21:33:32,47.11,-125,690,400.37,5.935,34.049,2,-999,9,43.2,-999,9,68.38,38.21,0.03,2.79,0.01,2278.3,2,2291.4,2,7.327,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,5,2,8/13/2011,21:36:44,47.11,-125,690,299.53,6.362,34.006,2,-999,9,57.2,-999,9,60.27,36.16,0.02,2.65,0.02,2256.6,2,2279.1,2,7.355,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,6,2,8/13/2011,21:39:56,47.11,-125,690,200.29,6.837,33.945,2,-999,9,66.3,-999,9,54.38,33.84,0.05,2.53,0.02,2244.4,2,2267.8,2,7.368,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,7,3,8/13/2011,21:42:14,47.11,-125,690,149.62,7.195,33.895,2,-999,9,99.5,104.68,2,44.43,31.29,0.03,2.3,0.02,2216.4,2,2259.6,2,7.429,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,8,2,8/13/2011,21:44:00,47.11,-125,690,124.61,7.287,33.805,2,-999,9,79.1,-999,9,47.2,32.09,0.03,2.43,0.02,2228.4,2,2253.9,2,7.378,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,9,2,8/13/2011,21:46:04,47.11,-125,690,99.9,7.659,33.549,2,-999,9,135.3,144.79,2,34.12,26.62,0.05,2.03,0.02,2171.8,2,2236.6,2,7.497,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,10,2,8/13/2011,21:47:39,47.11,-125,690,79.83,7.686,33.208,2,-999,9,154.1,-999,9,28.6,22.73,0.05,1.82,0.02,2136.6,2,2215.4,2,7.556,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,11,2,8/13/2011,21:49:03,47.11,-125,690,60.08,7.754,32.794,2,-999,9,220.3,-999,9,14.76,12.75,0.1,1.25,0.03,2064.2,2,2193.5,2,7.711,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,12,2,8/13/2011,21:50:20,47.11,-125,690,49.89,8.171,32.637,2,-999,9,254.2,259.19,2,11.44,10.34,0.16,1.12,0.04,2042.4,2,2184,2,7.735,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,13,2,8/13/2011,21:51:41,47.11,-125,690,39.99,8.691,32.574,2,-999,9,262.4,270.2,2,7.38,7.45,0.29,0.94,0.06,2025.9,2,2181.9,2,7.773,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,14,2,8/13/2011,21:52:00,47.11,-125,690,40,8.717,32.572,2,-999,9,242.8,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.83,8.14,9.8,0.85,8.35
32WC20110812,WCOA2011,2,10,1,15,2,8/13/2011,21:53:19,47.11,-125,690,29.81,9.68,32.498,2,-999,9,249.3,-999,9,6.65,4.5,0.3,0.82,0.43,2013.2,2,2176.8,2,7.804,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,16,2,8/13/2011,21:54:39,47.11,-125,690,19.94,11.343,32.386,2,-999,9,263.5,294.46,2,5.36,0.84,0.1,0.56,0.28,1979.3,2,2173.7,2,7.869,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,17,2,8/13/2011,21:55:39,47.11,-125,690,15.37,13.047,31.98,2,-999,9,256.6,-999,9,4.99,0.19,0.05,0.48,0.15,1971.8,2,2162,2,7.895,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,18,2,8/13/2011,21:56:42,47.11,-125,690,10.04,14.805,31.41,2,-999,9,253.9,-999,9,9.06,0.02,0.04,0.4,0.1,1933.5,2,2154,2,7.958,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,19,2,8/13/2011,21:57:52,47.11,-125,690,2.89,15.036,31.363,2,31.4456,4,263.8,294.39,6,11.83,0.03,0.02,0.31,0.06,1895.1,6,2150.6,6,8.022,6,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,10,1,20,2,8/13/2011,21:58:14,47.11,-125,690,2.84,15.012,31.367,2,-999,9,256.3,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,2.53,18.85,7.4,2.59,19.29
32WC20110812,WCOA2011,2,11,1,1,2,8/14/2011,0:21:29,47.11,-124.81,133,123.74,7.013,33.912,2,33.9073,2,43.2,45.57,6,61.47,34.29,0.19,2.73,0.02,2268.7,6,2268.3,6,7.285,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,2,2,8/14/2011,0:21:45,47.11,-124.81,133,123.86,7.012,33.912,2,-999,9,42.2,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,7.285,2,-999,1.17,8.91,7.6,1.2,9.15
32WC20110812,WCOA2011,2,11,1,3,2,8/14/2011,0:23:05,47.11,-124.81,133,109.83,7.232,33.837,2,-999,9,51.4,50.95,2,56.48,34.2,0.11,2.67,0.01,2260.6,2,2261.6,2,7.288,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,4,2,8/14/2011,0:24:14,47.11,-124.81,133,100.06,7.53,33.792,2,-999,9,108.4,-999,9,40.45,30.53,0.19,2.24,0.01,2208.4,2,2252.6,2,7.418,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,5,2,8/14/2011,0:25:29,47.11,-124.81,133,80.26,7.653,33.441,2,-999,9,159.6,149.42,2,33.27,26.44,0.07,1.99,0,2165.7,2,2233.6,2,7.503,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,6,2,8/14/2011,0:27:08,47.11,-124.81,133,59.77,7.732,32.971,2,-999,9,184.3,-999,9,27.74,21.43,0.06,1.75,0.01,2120.1,2,2211.9,2,7.567,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,7,2,8/14/2011,0:28:30,47.11,-124.81,133,50.23,7.929,32.799,2,-999,9,160.8,169.14,2,28.47,21.82,0.06,1.82,0.01,2124.8,2,2203.9,2,7.536,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,8,2,8/14/2011,0:29:43,47.11,-124.81,133,40.57,8.09,32.687,2,-999,9,146.9,-999,9,32.34,23.81,0.07,1.96,0.01,2132.6,2,2198,2,7.491,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,9,2,8/14/2011,0:30:03,47.11,-124.81,133,40.52,8.09,32.687,2,-999,9,147,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,7.487,2,-999,0.66,6.13,9.3,0.68,6.28
32WC20110812,WCOA2011,2,11,1,10,2,8/14/2011,0:31:22,47.11,-124.81,133,30.31,8.418,32.511,2,-999,9,154.4,151.07,2,31.97,23.2,0.07,1.95,0,2129.3,2,2188.6,2,7.492,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,11,2,8/14/2011,0:32:35,47.11,-124.81,133,20.01,9.219,32.259,2,-999,9,166.2,-999,9,27.72,20.35,0.2,1.74,0.04,2093.5,2,2176.6,2,7.553,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,12,2,8/14/2011,0:33:53,47.11,-124.81,133,15.28,9.573,32.112,2,-999,9,185.3,180.16,2,30.3,20.67,0.32,1.76,0.22,2090.5,2,2171,2,7.569,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,13,2,8/14/2011,0:34:59,47.11,-124.81,133,9.95,10.248,31.65,2,-999,9,197.9,-999,9,32.89,20.49,0.37,1.76,0.49,2078.2,2,2166.6,2,7.595,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,14,2,8/14/2011,0:35:46,47.11,-124.81,133,3.06,12.236,31.288,2,31.2792,2,325.6,306.28,6,17.48,6.6,0.21,0.73,0.19,1950.8,6,2165.7,3,7.902,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,11,1,15,2,8/14/2011,0:35:58,47.11,-124.81,133,3.03,12.732,31.235,2,-999,9,338.5,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,7.906,2,-999,6.67,47.23,7.1,6.82,48.34
32WC20110812,WCOA2011,2,12,1,1,2,8/14/2011,2:12:14,47.11,-124.74,116,105.02,7.107,33.894,2,33.893,2,26.1,27.65,6,67.61,33.95,0.14,2.88,0.02,2292.7,2,2267,6,7.235,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,12,1,2,2,8/14/2011,2:12:36,47.11,-124.74,116,104.86,7.104,33.894,2,-999,9,23.6,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.97,7.92,8.2,0.99,8.13
32WC20110812,WCOA2011,2,12,1,3,2,8/14/2011,2:14:26,47.11,-124.74,116,79.99,7.476,33.78,2,-999,9,107.4,101.03,2,42.93,30.54,0.13,2.28,0.02,2225.5,2,2250.7,2,7.405,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,12,1,4,2,8/14/2011,2:16:41,47.11,-124.74,116,59.95,7.79,33.414,2,-999,9,166.5,159.48,2,31.33,25.04,0.04,1.92,0,2165.5,2,2226.4,2,7.524,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,12,1,5,2,8/14/2011,2:17:48,47.11,-124.74,116,50.1,7.71,33.076,2,-999,9,143.8,-999,9,30.96,23.14,0.03,1.84,0.01,2150.6,2,2212.4,2,7.52,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,12,1,6,2,8/14/2011,2:19:11,47.11,-124.74,116,40.14,8.096,32.696,2,-999,9,142.5,155.39,2,32.62,23.68,0.05,1.96,0.02,2143.1,2,2192,2,7.5,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,12,1,7,2,8/14/2011,2:19:30,47.11,-124.74,116,40.12,8.076,32.711,2,-999,9,140.9,-999,9,-999,-999,-999,-999,-999,-999,9,-999,9,-999,9,-999,0.68,5.23,7.7,0.7,5.37
32WC20110812,WCOA2011,2,12,1,8,2,8/14/2011,2:21:07,47.11,-124.74,116,29.87,8.637,32.451,2,-999,9,161.4,156.92,2,28.93,21.84,0.09,1.84,0.02,2127.2,2,2180,2,7.511,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,12,1,9,2,8/14/2011,2:22:13,47.11,-124.74,116,19.63,9.365,32.035,2,-999,9,168.5,-999,9,35.02,22.96,0.33,1.9,0.32,2111.5,2,2173.2,2,7.535,2,-999,-999,-999,-999,-999,-999
32WC20110812,WCOA2011,2,12,1,10,2,8/14/2011,2:23:27,47.11,-124.74,116,14.65,10.296,31.722,2,-999,9,199.1,214.64,2,33.91,19.7,0.35,1.67,0.55,2066.3,2,2163.2,2,7.65,2,-999,-999,-999,-999,-999,-999
